_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
669518f802bcf6b286d4b151, Prius,2017,18995,Automatic,33875,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b166, Prius,2016,18495,Automatic,24715,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b16e, Prius,2015,15499,Automatic,32314,Hybrid,0,72.4,1.8
669518f802bcf6b286d4b188, Prius,2017,21700,Automatic,25606,Other,135,68.9,1.8
669518f802bcf6b286d4b192, Prius,2019,28590,Automatic,5000,Other,135,217.3,1.8
669518f802bcf6b286d4b1a4, Prius,2016,17000,Automatic,40794,Hybrid,0,85.6,1.8
669518f802bcf6b286d4b1af, Prius,2017,18495,Automatic,47626,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b1d2, Avensis,2017,12498,Manual,24459,Petrol,145,47.1,1.8
669518f802bcf6b286d4b1da, Avensis,2018,12667,Manual,18785,Diesel,145,67.3,1.6
669518f802bcf6b286d4b1e3, Avensis,2015,9065,Manual,42238,Diesel,30,62.8,2
669518f802bcf6b286d4b1ee, Avensis,2015,7495,Manual,71000,Diesel,30,61.4,2
669518f802bcf6b286d4b237, Verso,2018,12498,Manual,21981,Petrol,145,41.5,1.6
669518f802bcf6b286d4b23e, Verso,2017,13998,Semi-Auto,13655,Petrol,205,42.8,1.8
669518f802bcf6b286d4b256, Verso,2017,16299,Semi-Auto,19687,Petrol,165,43.5,1.8
669518f802bcf6b286d4b279, Verso,2017,10650,Manual,45000,Petrol,150,41.5,1.6
669518f802bcf6b286d4b27e, Verso,2016,9950,Manual,44098,Diesel,30,62.8,1.6
669518f802bcf6b286d4b282, Verso,2016,11495,Manual,9000,Petrol,200,41.5,1.6
669518f802bcf6b286d4b289, Verso,2016,16700,Automatic,9444,Other,160,43.5,1.8
669518f802bcf6b286d4b2a0, Hilux,2019,31198,Automatic,18645,Diesel,260,36.2,2.4
669518f802bcf6b286d4b2b0, Hilux,2018,22445,Automatic,22919,Diesel,260,36.2,2.4
669518f802bcf6b286d4b2b3, Hilux,2019,20500,Manual,5190,Diesel,260,2.8,2.4
669518f802bcf6b286d4b2ec, Hilux,2015,9995,Manual,80069,Diesel,260,38.7,2.5
669518f802bcf6b286d4b2f6, PROACE VERSO,2019,27249,Automatic,10524,Diesel,145,38.7,2
669518f802bcf6b286d4b2fe, Land Cruiser,2020,44995,Semi-Auto,200,Diesel,150,30.1,2.8
669518f802bcf6b286d4b311, Land Cruiser,2019,54991,Semi-Auto,1000,Diesel,145,30.1,2.8
669518f802bcf6b286d4b313, Land Cruiser,2020,52291,Semi-Auto,3104,Diesel,145,30.1,2.8
669518f802bcf6b286d4b315, Land Cruiser,2017,33870,Semi-Auto,21000,Diesel,150,38.2,2.8
669518f802bcf6b286d4b316, Land Cruiser,2019,44935,Semi-Auto,15200,Diesel,145,30.1,2.8
669518f802bcf6b286d4b325, Land Cruiser,2005,8000,Manual,80750,Diesel,325,31,3
669518f802bcf6b286d4b32f, Supra,2019,47498,Semi-Auto,327,Petrol,145,34.5,3
669518f802bcf6b286d4b331, Supra,2019,47500,Semi-Auto,5,Petrol,145,34.5,3
669518f802bcf6b286d4b069, C-HR,2017,20990,Automatic,12590,Hybrid,0,74.3,1.8
669518f802bcf6b286d4b070, C-HR,2017,22975,Automatic,22070,Hybrid,140,74.3,1.8
669518f802bcf6b286d4b07a, C-HR,2019,21491,Manual,6589,Petrol,145,41.5,1.2
669518f802bcf6b286d4b07b, C-HR,2017,20450,Automatic,21221,Hybrid,135,74.3,1.8
669518f802bcf6b286d4b07f, C-HR,2018,20950,Automatic,12700,Hybrid,135,74.3,1.8
669518f802bcf6b286d4b0a3, C-HR,2018,22390,Automatic,18154,Hybrid,140,74.3,1.8
669518f802bcf6b286d4b0b0, C-HR,2017,18200,Automatic,36757,Hybrid,0,74.3,1.8
669518f802bcf6b286d4b0b2, C-HR,2019,24450,Automatic,15872,Hybrid,135,74.3,1.8
669518f802bcf6b286d4b0bd, C-HR,2017,20550,Automatic,35914,Hybrid,0,74.3,1.8
669518f802bcf6b286d4b0c7, C-HR,2017,19950,Automatic,17805,Petrol,140,74.3,1.8
669518f802bcf6b286d4b0c8, C-HR,2017,20575,Automatic,25038,Hybrid,0,74.3,1.8
669518f802bcf6b286d4b0da, Prius,2018,20495,Automatic,16347,Hybrid,140,235,1.8
669518f802bcf6b286d4b0dd, Prius,2020,23500,Automatic,267,Hybrid,135,61.4,1.8
669518f802bcf6b286d4b0ee, Prius,2016,16999,Automatic,30994,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b0fd, Prius,2016,16390,Automatic,30125,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b125, Prius,2015,20500,Automatic,46230,Hybrid,10,64.2,1.8
669518f802bcf6b286d4b12a, Prius,2016,17995,Automatic,32988,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b135, Prius,2013,13495,Automatic,84553,Hybrid,0,68.9,1.8
669518f802bcf6b286d4b141, Prius,2016,19500,Automatic,10000,Hybrid,0,85.6,1.8
669518f802bcf6b286d4b149, Prius,2016,20995,Automatic,32457,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b15b, Prius,2016,17495,Automatic,53500,Hybrid,0,68.9,1.8
669518f802bcf6b286d4b163, Prius,2013,13495,Automatic,35726,Hybrid,0,134.5,1.8
669518f802bcf6b286d4b165, Prius,2016,18675,Automatic,21291,Hybrid,0,94.1,1.8
669518f802bcf6b286d4b169, Prius,2017,20995,Automatic,3440,Hybrid,135,94.1,1.8
669518f802bcf6b286d4b198, Prius,2008,4490,Automatic,120000,Hybrid,10,65.7,1.5
669518f802bcf6b286d4b199, Prius,2013,9980,Automatic,131000,Hybrid,0,68.9,1.8
669518f802bcf6b286d4b19a, Prius,2016,17650,Automatic,48297,Hybrid,0,85.6,1.8
669518f802bcf6b286d4b1ae, Prius,2013,17995,Automatic,58852,Other,10,64.2,1.8
669518f802bcf6b286d4b1b0, Prius,2015,21795,Automatic,28001,Other,10,64.2,1.8
669518f802bcf6b286d4b1bd, Avensis,2016,10995,Manual,55086,Diesel,20,67.3,1.6
669518f802bcf6b286d4b1d1, Avensis,2017,12995,Manual,35650,Petrol,145,47.1,1.8
669518f802bcf6b286d4b1d7, Avensis,2017,10595,Manual,35939,Diesel,145,67.3,1.6
669518f802bcf6b286d4b1e5, Avensis,2017,13295,Automatic,31774,Petrol,145,46.3,1.8
669518f802bcf6b286d4b203, Avensis,2016,8499,Manual,62493,Diesel,30,62.8,2
669518f802bcf6b286d4b221, Avensis,2014,3930,Manual,142000,Diesel,30,62.8,2
669518f802bcf6b286d4b234, Verso,2014,7990,Manual,51394,Diesel,30,62.8,1.6
669518f802bcf6b286d4b26b, Verso,2016,13490,Semi-Auto,13992,Petrol,165,43.5,1.8
669518f802bcf6b286d4b28f, Verso,2017,15330,Automatic,10772,Petrol,150,42.8,1.8
669518f802bcf6b286d4b29a, Hilux,2014,11495,Manual,88912,Diesel,260,38.7,2.5
669518f802bcf6b286d4b2a7, Hilux,2017,18995,Manual,53830,Diesel,260,40.4,2.4
669518f802bcf6b286d4b2be, Hilux,2015,17495,Automatic,38841,Diesel,260,32.8,3
669518f802bcf6b286d4b2c9, Hilux,2016,29990,Manual,52689,Diesel,260,38.7,2.5
669518f802bcf6b286d4b30e, Land Cruiser,2019,50995,Semi-Auto,6254,Diesel,145,30.1,2.8
669518f802bcf6b286d4b317, Land Cruiser,2017,39995,Semi-Auto,10023,Diesel,145,38.2,2.8
669518f802bcf6b286d4b339, Supra,2019,49490,Automatic,162,Petrol,145,34.5,3
669518f802bcf6b286d4b34b, IQ,2009,2699,Manual,74095,Petrol,0,65.7,1
669518f802bcf6b286d4a3c8, Yaris,2016,12995,Automatic,8059,Other,0,86,1.5
669518f802bcf6b286d4a3e5, Yaris,2016,8991,Manual,16295,Petrol,30,58,1.3
669518f802bcf6b286d4a3ec, Yaris,2017,13250,Automatic,16720,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a415, Yaris,2016,12200,Automatic,10837,Other,0,78,1.5
669518f802bcf6b286d4a417, Yaris,2016,11000,Automatic,34849,Petrol,0,86,1.5
669518f802bcf6b286d4a424, Yaris,2014,9440,Automatic,47352,Hybrid,0,76.3,1.5
669518f802bcf6b286d4a425, Yaris,2017,9400,Manual,22214,Petrol,30,55,1.3
669518f802bcf6b286d4a44f, Yaris,2017,9999,Manual,1841,Petrol,145,58.9,1.5
669518f802bcf6b286d4a452, Yaris,2015,9995,Automatic,15260,Petrol,30,58,1.3
669518f802bcf6b286d4a461, Yaris,2013,7249,Manual,43093,Petrol,125,51.4,1.3
669518f802bcf6b286d4a46c, Yaris,2016,7499,Manual,30793,Petrol,0,66,1
669518f802bcf6b286d4a47c, Auris,2016,14960,Automatic,28121,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a490, Auris,2015,12490,Automatic,21432,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a4ad, Auris,2018,15990,Automatic,12300,Hybrid,135,80.7,1.8
669518f802bcf6b286d4a4ba, Auris,2016,10495,Manual,19300,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4c1, Auris,2013,8990,Automatic,74745,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a4cb, Auris,2014,7527,Manual,23887,Petrol,125,51.4,1.3
669518f802bcf6b286d4a4e4, Auris,2016,9998,Manual,23169,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4f8, Auris,2017,15000,Automatic,47141,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a510, Auris,2017,16988,Automatic,9998,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a517, Auris,2017,13998,Automatic,15424,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a519, Auris,2017,12990,Automatic,48532,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a521, Auris,2014,11000,Automatic,36645,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a52a, Auris,2018,15495,Automatic,11866,Hybrid,140,65.6,1.8
669518f802bcf6b286d4a53a, Auris,2015,8290,Manual,24765,Petrol,30,58.9,1.2
669518f802bcf6b286d4a543, Auris,2014,12695,Automatic,11395,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a546, Auris,2016,13495,Automatic,35417,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a547, Auris,2015,12995,Automatic,53987,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a56a, Auris,2016,8992,Manual,40323,Diesel,20,67.3,1.6
669518f802bcf6b286d4a59e, Auris,2014,13499,Automatic,32624,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5a3, Auris,2016,12999,Automatic,39888,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5c0, Auris,2017,12495,Manual,13194,Petrol,125,52.3,1.2
669518f802bcf6b286d4a5c5, Auris,2014,13000,Automatic,39248,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5d1, Auris,2017,12495,Automatic,16576,Petrol,20,61.4,1.2
669518f802bcf6b286d4a5db, Auris,2013,6995,Manual,25000,Diesel,20,72.4,1.4
669518f802bcf6b286d4a5dc, Auris,2017,12550,Manual,16000,Petrol,125,52.3,1.2
669518f802bcf6b286d4a5e3, Auris,2016,11995,Automatic,33371,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5f8, Auris,2016,11000,Automatic,31239,Hybrid,0,80.7,1.8
669518f802bcf6b286d4a5f9, Auris,2017,15369,Automatic,53236,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a609, Auris,2013,13000,Automatic,34000,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a60b, Auris,2017,14000,Automatic,24900,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a60d, Auris,2017,14136,Automatic,16137,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a61d, Auris,2013,9990,Automatic,42311,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a632, Auris,2016,12750,Automatic,31800,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a633, Auris,2013,10585,Automatic,19913,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a66b, Auris,2017,11500,Automatic,90970,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a683, Auris,2017,15995,Automatic,20543,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a68d, Auris,2017,11975,Automatic,24139,Petrol,125,53.3,1.2
669518f802bcf6b286d4a696, Auris,2008,4975,Manual,34801,Petrol,235,39.8,1.6
669518f802bcf6b286d4a69e, Auris,2015,12975,Automatic,32909,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a6aa, Auris,2013,6499,Manual,52229,Diesel,20,72.4,1.4
669518f802bcf6b286d4a6bb, Auris,2011,5950,Automatic,69000,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a6c5, Auris,2017,11990,Manual,4653,Petrol,145,58.9,1.2
669518f802bcf6b286d4a6d1, Auris,2014,10995,Automatic,46714,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a6d3, Auris,2012,4995,Manual,71062,Petrol,145,47.9,1.3
669518f802bcf6b286d4a6f3, Auris,2015,13450,Automatic,17148,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a703, Auris,2017,17150,Automatic,16309,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a714, Auris,2015,10800,Automatic,30754,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a722, Auris,2017,17995,Automatic,12888,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a72a, Auris,2018,14200,Automatic,20913,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a758, Aygo,2017,6995,Manual,9914,Petrol,145,69,1
669518f802bcf6b286d4a773, Aygo,2017,7498,Manual,31693,Petrol,145,68.9,1
669518f802bcf6b286d4a77f, Aygo,2014,5498,Manual,36320,Petrol,0,69,1
669518f802bcf6b286d4a780, Aygo,2017,8498,Manual,7287,Petrol,145,68.9,1
669518f802bcf6b286d4a7e8, Aygo,2017,6498,Manual,19889,Petrol,150,69,1
669518f802bcf6b286d4a7ed, Aygo,2017,6298,Manual,33402,Petrol,0,69,1
669518f802bcf6b286d4a7f2, Aygo,2016,7950,Manual,21054,Petrol,0,69,1
669518f802bcf6b286d4a7f4, Aygo,2017,6998,Manual,39344,Petrol,150,68.9,1
669518f802bcf6b286d4a7f7, Aygo,2017,7498,Manual,23555,Petrol,145,68.9,1
669518f802bcf6b286d4a7fa, Aygo,2017,7998,Manual,11605,Petrol,145,68.9,1
669518f802bcf6b286d4a819, Aygo,2013,3990,Manual,40003,Petrol,0,65.7,1
669518f802bcf6b286d4a82a, Aygo,2017,9490,Semi-Auto,5300,Petrol,150,67.3,1
669518f802bcf6b286d4a83b, Aygo,2018,7500,Manual,13570,Petrol,145,69,1
669518f802bcf6b286d4a84e, Aygo,2017,8000,Manual,15378,Petrol,0,68.9,1
669518f802bcf6b286d4a858, Aygo,2018,7780,Manual,13658,Petrol,150,68.9,1
669518f802bcf6b286d4a863, Aygo,2015,5875,Manual,50963,Petrol,0,69,1
669518f802bcf6b286d4a864, Aygo,2018,6657,Manual,19751,Petrol,145,69,1
669518f802bcf6b286d4a87c, Aygo,2015,5498,Manual,33248,Petrol,0,69,1
669518f802bcf6b286d4a8a2, Aygo,2013,4199,Manual,25052,Petrol,0,65.7,1
669518f802bcf6b286d4a8bc, Aygo,2014,5992,Semi-Auto,11265,Petrol,20,62.8,1
669518f802bcf6b286d4a8d4, Aygo,2014,5700,Manual,41000,Petrol,0,69,1
669518f802bcf6b286d4a8ec, Aygo,2019,9995,Semi-Auto,3356,Petrol,150,55.4,1
669518f802bcf6b286d4a8f8, Aygo,2016,6995,Manual,26555,Petrol,0,69,1
669518f802bcf6b286d4a8fb, Aygo,2014,6480,Manual,34556,Petrol,0,69,1
669518f802bcf6b286d4a90e, Aygo,2014,5390,Manual,61347,Petrol,0,69,1
669518f802bcf6b286d4a915, Aygo,2017,6790,Manual,21205,Petrol,145,69,1
669518f802bcf6b286d4a918, Aygo,2019,9790,Manual,1472,Petrol,145,57.7,1
669518f802bcf6b286d4a926, Aygo,2015,6495,Manual,17872,Petrol,0,69,1
669518f802bcf6b286d4a93f, Aygo,2017,7295,Manual,14923,Petrol,145,68.9,1
669518f802bcf6b286d4a943, Aygo,2017,7195,Manual,13765,Petrol,145,68.9,1
669518f802bcf6b286d4a94f, Aygo,2015,6100,Manual,24317,Petrol,0,69,1
669518f802bcf6b286d4a967, Aygo,2017,6695,Manual,27884,Petrol,145,69,1
669518f802bcf6b286d4a993, Aygo,2018,6798,Manual,28809,Petrol,150,69,1
669518f802bcf6b286d4a9c4, Aygo,2017,6072,Manual,23945,Petrol,0,69,1
669518f802bcf6b286d4a9ed, Aygo,2017,6550,Manual,17047,Petrol,0,69,1
669518f802bcf6b286d4a9f8, Aygo,2016,6495,Manual,30212,Petrol,0,69,1
669518f802bcf6b286d4aa03, Aygo,2017,8495,Manual,27000,Petrol,0,68.9,1
669518f802bcf6b286d4aa05, Aygo,2019,10490,Manual,4679,Petrol,150,57.7,1
669518f802bcf6b286d4aa13, Aygo,2016,5999,Manual,33564,Petrol,0,69,1
669518f802bcf6b286d4aa1c, Aygo,2019,10290,Manual,6942,Petrol,150,56.5,1
669518f802bcf6b286d4aa21, Aygo,2015,5498,Manual,27300,Petrol,0,69,1
669518f802bcf6b286d4aa22, Aygo,2017,6200,Manual,16220,Petrol,0,69,1
669518f802bcf6b286d4aa3d, Aygo,2019,11690,Manual,9659,Petrol,145,56.5,1
669518f802bcf6b286d4aa3e, Aygo,2017,6154,Manual,19640,Petrol,145,69,1
669518f802bcf6b286d4aa4b, Aygo,2014,4172,Manual,60226,Petrol,0,65.7,1
669518f802bcf6b286d4aa6b, Aygo,2016,6395,Manual,20472,Petrol,0,69,1
669518f802bcf6b286d4aa83, Aygo,2017,7495,Manual,27422,Petrol,145,68.9,1
669518f802bcf6b286d4aa88, Aygo,2017,7995,Manual,21303,Petrol,145,68.9,1
669518f802bcf6b286d4aaa1, Aygo,2017,8999,Semi-Auto,30191,Petrol,0,67,1
669518f802bcf6b286d4aab8, Aygo,2016,6380,Manual,9300,Petrol,0,69,1
669518f802bcf6b286d4aaba, Aygo,2017,7498,Manual,22558,Petrol,150,68.9,1
669518f802bcf6b286d4aabf, Aygo,2016,7999,Manual,32082,Petrol,0,69,1
669518f802bcf6b286d4aac0, Aygo,2017,6995,Manual,15747,Petrol,0,69,1
669518f802bcf6b286d4aac6, Aygo,2015,6220,Manual,40906,Petrol,0,69,1
669518f802bcf6b286d4aacd, Aygo,2019,9995,Manual,6414,Petrol,145,56.5,1
669518f802bcf6b286d4aae1, Aygo,2017,7700,Manual,7639,Petrol,145,68.9,1
669518f802bcf6b286d4aae9, Aygo,2019,12000,Manual,3200,Petrol,145,56.5,1
669518f802bcf6b286d4aaea, Aygo,2019,12500,Manual,458,Petrol,145,57.7,1
669518f802bcf6b286d4aaf8, Aygo,2018,7290,Manual,4612,Petrol,145,69,1
669518f802bcf6b286d4ab18, Aygo,2018,8990,Semi-Auto,19452,Petrol,145,67.3,1
669518f802bcf6b286d4ab1e, Aygo,2016,6875,Manual,27198,Petrol,0,69,1
669518f802bcf6b286d4ab2b, Aygo,2019,10195,Manual,6929,Petrol,145,56.5,1
669518f802bcf6b286d4ab47, Aygo,2017,7490,Manual,19321,Petrol,0,68.9,1
669518f802bcf6b286d4ab4b, Aygo,2018,8290,Manual,8890,Petrol,145,56.5,1
669518f802bcf6b286d4ab77, Aygo,2019,8995,Manual,3626,Petrol,145,57.7,1
669518f802bcf6b286d4ab8a, Aygo,2017,7995,Manual,18310,Petrol,150,68.9,1
669518f802bcf6b286d4ab94, Aygo,2018,6995,Manual,35111,Petrol,145,68.9,1
669518f802bcf6b286d4aba6, Aygo,2018,7995,Semi-Auto,4580,Petrol,145,67,1
669518f802bcf6b286d4a7da, Aygo,2017,8495,Manual,14751,Petrol,145,68.9,1
669518f802bcf6b286d4a7e4, Aygo,2015,4998,Manual,69664,Petrol,0,69,1
669518f802bcf6b286d4a7e5, Aygo,2018,7998,Manual,15111,Petrol,150,68.9,1
669518f802bcf6b286d4a808, Aygo,2019,9650,Manual,2417,Petrol,145,57.7,1
669518f802bcf6b286d4a80c, Aygo,2019,9995,Manual,6365,Petrol,145,57.7,1
669518f802bcf6b286d4a826, Aygo,2014,6295,Manual,38385,Petrol,0,69,1
669518f802bcf6b286d4a82d, Aygo,2017,5770,Manual,34486,Petrol,0,69,1
669518f802bcf6b286d4a891, Aygo,2018,9495,Manual,5253,Petrol,145,56.5,1
669518f802bcf6b286d4a897, Aygo,2018,7980,Manual,8622,Petrol,145,68.9,1
669518f802bcf6b286d4a8a3, Aygo,2018,6970,Manual,42248,Petrol,145,69,1
669518f802bcf6b286d4a8ac, Aygo,2019,9990,Manual,5709,Petrol,145,57.7,1
669518f802bcf6b286d4a8c8, Aygo,2019,9995,Manual,2136,Petrol,145,57.7,1
669518f802bcf6b286d4a8ca, Aygo,2015,7295,Manual,10687,Petrol,0,69,1
669518f802bcf6b286d4a8df, Aygo,2019,8469,Manual,11283,Petrol,145,56.5,1
669518f802bcf6b286d4a912, Aygo,2017,6945,Manual,30427,Petrol,145,69,1
669518f802bcf6b286d4a91d, Aygo,2017,6290,Manual,22181,Petrol,0,69,1
669518f802bcf6b286d4a923, Aygo,2018,6595,Manual,28335,Petrol,145,69,1
669518f802bcf6b286d4a92a, Aygo,2018,9990,Manual,3452,Petrol,145,56.5,1
669518f802bcf6b286d4a940, Aygo,2018,6895,Manual,17757,Petrol,145,69,1
669518f802bcf6b286d4a950, Aygo,2016,5999,Manual,31430,Petrol,0,69,1
669518f802bcf6b286d4a95f, Aygo,2017,7290,Semi-Auto,52496,Petrol,0,67,1
669518f802bcf6b286d4a976, Aygo,2019,9895,Manual,3784,Petrol,145,57.7,1
669518f802bcf6b286d4a9ac, Aygo,2017,8995,Manual,15500,Petrol,0,68.9,1
669518f802bcf6b286d4a9b2, Aygo,2019,10995,Manual,25,Petrol,150,57.7,1
669518f802bcf6b286d4a9b5, Aygo,2018,8495,Manual,19558,Petrol,145,56.5,1
669518f802bcf6b286d4a9b8, Aygo,2018,9395,Manual,3758,Petrol,145,56.5,1
669518f802bcf6b286d4a9c0, Aygo,2019,8995,Manual,9233,Petrol,145,56.5,1
669518f802bcf6b286d4a9ca, Aygo,2019,10995,Manual,3500,Petrol,145,57.7,1
669518f802bcf6b286d4a9d4, Aygo,2017,7495,Manual,16791,Petrol,145,69,1
669518f802bcf6b286d4a9de, Aygo,2016,6498,Manual,37336,Petrol,0,69,1
669518f802bcf6b286d4a9e1, Aygo,2015,6000,Manual,30125,Petrol,0,69,1
669518f802bcf6b286d4a9e5, Aygo,2018,6091,Manual,33000,Petrol,145,69,1
669518f802bcf6b286d4aa00, Aygo,2016,7500,Semi-Auto,21309,Petrol,0,67.3,1
669518f802bcf6b286d4aa17, Aygo,2013,5000,Manual,33808,Petrol,0,65.7,1
669518f802bcf6b286d4aa23, Aygo,2017,7495,Manual,28447,Petrol,150,68.9,1
669518f802bcf6b286d4aa46, Aygo,2018,8158,Manual,11262,Petrol,145,68.9,1
669518f802bcf6b286d4aa6c, Aygo,2014,2991,Manual,69269,Petrol,0,65.7,1
669518f802bcf6b286d4aa85, Aygo,2018,8788,Manual,14312,Petrol,150,56.5,1
669518f802bcf6b286d4aa91, Aygo,2016,8333,Manual,8752,Petrol,0,69,1
669518f802bcf6b286d4aab2, Aygo,2016,7850,Manual,25332,Petrol,0,69,1
669518f802bcf6b286d4aac5, Aygo,2014,6680,Manual,13772,Petrol,0,69,1
669518f802bcf6b286d4aad2, Aygo,2016,6695,Manual,30465,Petrol,0,69,1
669518f802bcf6b286d4aad8, Aygo,2018,9999,Manual,12616,Petrol,145,56.5,1
669518f802bcf6b286d4aae7, Aygo,2017,7490,Manual,23786,Petrol,0,68.9,1
669518f802bcf6b286d4aaed, Aygo,2016,6990,Manual,25374,Petrol,0,69,1
669518f802bcf6b286d4aafd, Aygo,2019,9990,Manual,5650,Petrol,145,57.7,1
669518f802bcf6b286d4ab00, Aygo,2017,8990,Manual,7749,Petrol,145,68.9,1
669518f802bcf6b286d4ab05, Aygo,2016,6650,Manual,40150,Petrol,0,69,1
669518f802bcf6b286d4ab24, Aygo,2018,8669,Manual,13207,Petrol,145,56.5,1
669518f802bcf6b286d4ab35, Aygo,2016,6495,Manual,32603,Petrol,0,69,1
669518f802bcf6b286d4ab42, Aygo,2017,6795,Manual,33663,Petrol,145,69,1
669518f802bcf6b286d4ab51, Aygo,2018,7500,Manual,15124,Petrol,150,69,1
669518f802bcf6b286d4ab61, Aygo,2017,7995,Manual,14156,Petrol,145,69,1
669518f802bcf6b286d4ab64, Aygo,2017,9790,Semi-Auto,10059,Petrol,150,67.3,1
669518f802bcf6b286d4ab6e, Aygo,2017,10800,Semi-Auto,8072,Petrol,0,67.3,1
669518f802bcf6b286d4ab6f, Aygo,2016,6795,Manual,42968,Petrol,0,69,1
669518f802bcf6b286d4ab7a, Aygo,2017,6900,Automatic,47814,Petrol,145,67,1
669518f802bcf6b286d4ab7d, Aygo,2019,9195,Manual,9623,Petrol,145,57.7,1
669518f802bcf6b286d4ab89, Aygo,2017,7295,Manual,41600,Petrol,0,68.9,1
669518f802bcf6b286d4ab8d, Aygo,2016,8300,Manual,9552,Petrol,0,69,1
669518f802bcf6b286d4ab96, Aygo,2018,7495,Manual,21899,Petrol,150,68.9,1
669518f802bcf6b286d4ab9e, Aygo,2017,6318,Manual,31612,Petrol,150,69,1
669518f802bcf6b286d4abc0, Aygo,2019,9833,Manual,12565,Petrol,150,57.7,1
669518f802bcf6b286d4abc7, Aygo,2019,11395,Semi-Auto,5214,Petrol,145,56.5,1
669518f802bcf6b286d4b337, Supra,2019,49499,Automatic,10,Petrol,145,34.5,3
669518f802bcf6b286d4b33c, Camry,2019,25990,Automatic,6000,Hybrid,135,52.3,2.5
669518f802bcf6b286d4b342, Camry,2019,27550,Automatic,4189,Hybrid,135,52.3,2.5
669518f802bcf6b286d4b34c, IQ,2013,4950,Manual,72913,Petrol,30,54.3,1.3
669518f802bcf6b286d4a854, Aygo,2015,5150,Manual,44651,Petrol,0,69,1
669518f802bcf6b286d4a85b, Aygo,2017,8250,Manual,11459,Petrol,150,68.9,1
669518f802bcf6b286d4a85d, Aygo,2016,6550,Manual,24594,Petrol,0,69,1
669518f802bcf6b286d4a887, Aygo,2017,7498,Manual,15261,Petrol,150,68.9,1
669518f802bcf6b286d4a88b, Aygo,2019,8690,Manual,1996,Petrol,145,56.5,1
669518f802bcf6b286d4a88e, Aygo,2019,8295,Manual,11283,Petrol,145,56.5,1
669518f802bcf6b286d4a89a, Aygo,2015,5995,Manual,19702,Petrol,0,69,1
669518f802bcf6b286d4a8ab, Aygo,2017,6980,Manual,15172,Petrol,0,69,1
669518f802bcf6b286d4a8d2, Aygo,2019,9445,Manual,3500,Petrol,145,56.5,1
669518f802bcf6b286d4a8ed, Aygo,2017,7995,Manual,9779,Petrol,145,68.9,1
669518f802bcf6b286d4a8f6, Aygo,2015,6495,Manual,14040,Petrol,0,69,1
669518f802bcf6b286d4a927, Aygo,2018,9995,Semi-Auto,25148,Petrol,150,67.3,1
669518f802bcf6b286d4a93a, Aygo,2017,6995,Manual,15048,Petrol,145,68.9,1
669518f802bcf6b286d4a93b, Aygo,2017,6995,Manual,21561,Petrol,145,69,1
669518f802bcf6b286d4a93e, Aygo,2018,7490,Manual,21971,Petrol,150,69,1
669518f802bcf6b286d4a94b, Aygo,2018,8260,Manual,9813,Petrol,145,56.5,1
669518f802bcf6b286d4a962, Aygo,2018,10290,Semi-Auto,372,Petrol,150,67.3,1
